Student_ID,Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level,CGPA,CGPA_Category
1044,-1.5284513874481986,1.3,-0.8224454155141343,0.1750200911476024,1.5005879462580156,2.94,Low,7.35,Good
1045,1.0004690072634081,3.4,1.1630627676209244,-1.0689880029798822,-1.0854665253800007,3.11,High,7.7749999999999995,Good
1046,-1.5284513874481986,2.8,-1.7125008079539883,-0.1211723122160844,1.619944306487463,3.02,High,7.55,Good
1047,-0.6152301338023408,2.8,0.8891995699471241,-0.5358416769252459,-0.1306156435444253,2.87,Moderate,7.175000000000001,Good
1048,-0.19374340135040605,2.9,0.6838021716917726,1.5375051466205614,-1.6822483265272352,3.26,Moderate,8.149999999999999,Good
1049,-0.9664690775122862,2.6,0.3414731745995211,1.6559821079660362,-1.0058956185603694,3.01,Moderate,7.5249999999999995,Good
1050,0.2277433311015281,1.1,-0.06932162191118052,-0.4173647155797712,0.5457370644224406,3.04,Moderate,7.6,Good
1051,0.29799111984351756,3.6,0.20454157576262036,0.1750200911476024,-1.0456810719701848,3.05,Moderate,7.625,Good
1052,-0.8962212887702967,2.0,-0.6170480172587836,-0.9505110416344074,1.5005879462580156,2.94,Moderate,7.35,Good
1053,0.016999964875561043,1.3,-0.8224454155141343,0.05654312980212756,0.704878878061703,3.21,Moderate,8.025,Good
1054,-1.3879558099642204,3.1,1.0261311687840242,1.1228357819113999,-1.0058956185603694,2.97,Low,7.425000000000001,Good
1055,-1.3177080212222314,2.6,1.1630627676209244,0.47121249451128916,-0.488684724232766,2.72,Low,6.800000000000001,Good
1056,0.08724775361754986,0.1,0.47840477343642124,-1.3059419256708316,1.3016606792089376,3.56,Moderate,8.9,Achiever
1057,-0.19374340135040605,1.2,0.13607577634417029,-1.1282264836526195,1.1027334121598593,3.28,Moderate,8.2,Good
1058,-1.1772124437382532,0.4,-1.233240212024836,1.5375051466205614,0.9833770519304125,3.0,High,7.5,Good
1059,0.08724775361754986,1.9,-1.3701718108617367,0.7081664172022385,0.3070243439635466,3.17,High,7.925,Good
1060,0.4384866973274952,0.3,-1.3017060114432866,-1.4244188870163064,2.137155200815066,3.25,High,8.125,Good
1061,-0.8259735000283079,0.5,-0.8224454155141343,-0.2396492735615592,1.6995152133070939,2.97,Moderate,7.425000000000001,Good
1062,1.2112123734893747,2.8,-1.3017060114432866,1.0043588205659255,-0.926324711740738,3.5,High,8.75,Achiever
1063,-0.7557257112863185,2.6,-0.5485822178403328,1.952174511329723,-0.8069683515112912,2.78,Moderate,6.949999999999999,Good
1064,1.56245131719932,0.1,0.6838021716917726,0.8266433785477131,-1.0854665253800007,3.26,High,8.149999999999999,Good
1065,1.2112123734893747,3.9,1.6423233635500774,-1.542895848361781,-1.36396469924871,3.48,High,8.7,Achiever
1066,0.508734486069484,0.5,0.5468705728548725,1.8929360306569858,-1.2843937924290787,3.44,High,8.6,Achiever
1067,1.4922035284573312,1.8,-1.5755692091170874,-0.29888775423429637,0.3468097973733624,3.55,High,8.875,Achiever
1068,-0.12349561260841722,0.2,-0.27471902016653194,0.05654312980212756,0.9038061451107812,3.27,Moderate,8.175,Good
1069,1.4922035284573312,2.6,-0.6170480172587836,-0.002695350870609582,-0.7273974446916599,3.37,High,8.425,Good
1070,-0.47473455631836253,2.7,0.5468705728548725,0.9451203398931879,-0.9661101651505537,2.58,Moderate,6.45,Average
1071,-0.8259735000283079,1.3,-1.3017060114432866,0.7081664172022385,1.0231625053402285,2.97,High,7.425000000000001,Good
1072,1.2814601622313648,3.6,-0.20625322074808128,-0.5358416769252459,-0.8865392583309224,3.3,High,8.25,Good
1073,-1.4582035987062092,2.7,1.0945969682024743,-0.713557118943458,0.3865952507831779,3.04,Low,7.6,Good
1074,1.3517079509733536,1.0,0.20454157576262036,-0.9505110416344074,0.14788253032428425,3.36,High,8.4,Good
1075,-1.3879558099642204,3.6,1.0945969682024743,1.0043588205659255,-1.165037432199632,2.44,Low,6.1,Average
1076,0.1574955423595393,0.4,0.8891995699471241,0.47121249451128916,-0.2897574571836878,3.0,Moderate,7.5,Good
1077,-1.1069646549962637,0.8,-1.0963086131879352,-1.4244188870163064,2.694151548552485,3.11,High,7.7749999999999995,Good
1078,-1.6689469649321769,0.2,0.27300737518107104,1.3005512239296124,0.6253079712420719,2.82,Low,7.05,Good
1079,-0.6152301338023408,1.4,0.3414731745995211,-0.6543186382707206,0.8242352382911502,3.23,Moderate,8.075,Good
1080,0.8599734297794294,2.7,-1.027842813769485,-0.35812623490703377,0.0683116235046529,3.67,High,9.175,Achiever
1081,-1.3177080212222314,0.5,0.6153363722733226,1.4782666659478243,-0.011259283314978441,2.86,Low,7.1499999999999995,Good
1082,-1.1069646549962637,0.4,1.0945969682024743,0.47121249451128916,0.3070243439635466,2.96,Low,7.4,Good
1083,0.4384866973274952,3.1,0.6838021716917726,0.5304509751840266,-1.4435356060683413,3.12,High,7.800000000000001,Good
1084,0.508734486069484,1.3,1.5738575641316273,-1.4836573676890434,0.0683116235046529,3.38,High,8.45,Good
1085,0.29799111984351756,0.7,0.7522679711102227,-0.9505110416344074,0.5457370644224406,3.18,Moderate,7.95,Good
1086,1.4922035284573312,0.8,-1.233240212024836,1.1228357819113999,-0.4091138174131348,3.12,High,7.800000000000001,Good
1087,0.016999964875561043,3.6,-1.233240212024836,0.7081664172022385,-0.4091138174131348,3.01,High,7.5249999999999995,Good
1088,0.6492300635534629,2.4,0.8891995699471241,-0.7727955996161954,-0.5284701776425816,3.17,High,7.925,Good
1089,-0.19374340135040605,1.6,1.6423233635500774,-0.713557118943458,-0.21018655036405662,2.89,Moderate,7.2250000000000005,Good
1090,0.2277433311015281,1.0,1.436925965294726,-0.713557118943458,-0.09083019013460979,2.9,Moderate,7.25,Good
1091,1.4219557397153424,0.4,0.5468705728548725,1.5375051466205614,-1.5231065128879726,3.56,High,8.9,Achiever
1092,0.6492300635534629,1.2,-1.0963086131879352,-0.5358416769252459,0.943591598520597,3.25,High,8.125,Good
1093,-1.3879558099642204,0.6,-1.3701718108617367,-0.1211723122160844,2.2167261076346976,2.74,High,6.8500000000000005,Good
1094,-1.247460232480242,2.6,-1.027842813769485,-1.246703444998094,1.8984424803561721,2.92,Low,7.3,Good
1095,-1.1772124437382532,3.7,1.0945969682024743,-0.4766031962525086,-0.3295429105935035,2.97,Low,7.425000000000001,Good
1096,0.6492300635534629,2.7,0.4099389740179712,-0.8320340802889327,-0.3295429105935035,3.68,High,9.200000000000001,Achiever
1097,-1.5986991761901874,1.8,1.3684601658762758,0.41197401383855176,-0.09083019013460979,2.88,Low,7.199999999999999,Good
1098,0.6492300635534629,3.9,1.6423233635500774,-0.8912725609616701,-1.483321059478157,3.08,High,7.7,Good
1099,-0.8962212887702967,3.2,-1.3701718108617367,1.1820742625841376,0.02852617009483741,2.89,High,7.2250000000000005,Good
1100,0.508734486069484,1.7,-0.20625322074808128,-0.4766031962525086,0.26723889055373107,3.38,High,8.45,Good
1101,0.9302212185214194,3.7,1.5053917647131758,-1.4244188870163064,-1.1252519787898163,3.39,High,8.475,Good
1102,-0.8259735000283079,0.3,-0.8224454155141343,1.6559821079660362,0.5059516110126248,3.06,Moderate,7.65,Good
1103,0.508734486069484,2.9,-0.8224454155141343,0.9451203398931879,-0.8069683515112912,3.21,High,8.025,Good
1104,0.4384866973274952,0.6,1.0945969682024743,-0.7727955996161954,0.18766798373409974,3.15,High,7.875,Good
1105,0.5789822748114741,1.6,0.3414731745995211,-1.246703444998094,0.4661661576028093,3.4,High,8.5,Achiever
1106,1.7731946834252876,0.8,-0.8224454155141343,0.7674048978749759,-0.5682556310523973,3.39,High,8.475,Good
1107,1.63269910594131,3.7,-0.0008558224927304587,-0.1804107928888218,-1.483321059478157,3.35,High,8.375,Good
1108,-0.7557257112863185,3.3,-0.4116506190034321,-1.3059419256708316,1.0231625053402285,2.9,Moderate,7.25,Good
1109,-0.5449823450603514,3.9,0.4099389740179712,-0.29888775423429637,-0.488684724232766,2.89,Moderate,7.2250000000000005,Good
1110,-1.4582035987062092,0.2,-1.3017060114432866,0.47121249451128916,1.9780133871758039,2.98,High,7.45,Good
1111,1.4922035284573312,2.0,1.1630627676209244,-0.7727955996161954,-1.0058956185603694,3.64,High,9.1,Achiever
1112,-1.1069646549962637,1.4,0.47840477343642124,-1.3651804063435689,1.5005879462580156,3.07,Low,7.675,Good
1113,-0.47473455631836253,2.1,1.7107891629685272,-0.1804107928888218,-0.6478265378720285,2.96,Moderate,7.4,Good
1114,1.0707167960053972,2.4,1.2999943664578257,-0.8320340802889327,-0.9661101651505537,3.61,High,9.025,Achiever
1115,0.3682389085855064,2.5,-0.27471902016653194,-1.0689880029798822,0.4661661576028093,3.13,Moderate,7.824999999999999,Good
1116,-0.9664690775122862,2.9,-0.6170480172587836,0.1750200911476024,0.4263807041929938,3.01,Moderate,7.5249999999999995,Good
1117,-1.1772124437382532,3.8,1.2315285670393756,1.0043588205659255,-1.4435356060683413,3.16,Low,7.9,Good
1118,-1.247460232480242,0.0,-1.6440350085355382,0.47121249451128916,2.137155200815066,2.75,High,6.875,Good
1119,-0.12349561260841722,2.1,-1.7125008079539883,-0.1211723122160844,1.1027334121598593,3.0,High,7.5,Good
1120,0.8599734297794294,0.9,1.0945969682024743,0.2342585718203398,-0.8467538049211067,3.65,High,9.125,Achiever
1121,-0.9664690775122862,0.9,0.4099389740179712,1.3597897046023495,-0.17040109695424097,2.61,Moderate,6.5249999999999995,Good
1122,1.2814601622313648,2.7,-0.20625322074808128,-0.2396492735615592,-0.7273974446916599,3.29,High,8.225,Good
1123,-1.036716866254275,2.5,-0.48011641842188274,1.952174511329723,-0.6478265378720285,2.5,Moderate,6.25,Average
1124,0.2277433311015281,3.7,1.0261311687840242,-0.6543186382707206,-0.9661101651505537,2.6,Moderate,6.5,Good
1125,0.7897256410374406,2.3,-0.0008558224927304587,-0.9505110416344074,0.0683116235046529,2.97,High,7.425000000000001,Good
1126,1.4922035284573312,1.3,1.5738575641316273,-0.5358416769252459,-1.1252519787898163,3.39,High,8.475,Good
1127,0.508734486069484,2.2,-1.3017060114432866,-0.2396492735615592,0.5457370644224406,3.28,High,8.2,Good
1128,-0.19374340135040605,3.1,-0.9593770143510351,-1.0097495223071447,0.9038061451107812,2.92,Moderate,7.3,Good
1129,-0.3342389788343843,3.7,0.7522679711102227,-0.4173647155797712,-0.6478265378720285,2.88,Moderate,7.199999999999999,Good
1130,1.7029468946832989,2.7,-0.7539796160956836,0.11578161047486497,-0.8865392583309224,3.49,High,8.725000000000001,Achiever
1131,-1.3879558099642204,3.9,-1.0963086131879352,0.7081664172022385,0.18766798373409974,2.99,High,7.4750000000000005,Good
1132,1.0004690072634081,2.7,0.4099389740179712,0.6489279365295011,-1.5231065128879726,3.14,High,7.8500000000000005,Good
1133,-1.4582035987062092,1.3,-0.8909112149325844,1.8929360306569858,0.3468097973733624,3.1,Low,7.75,Good
1134,0.6492300635534629,0.8,-0.8909112149325844,-0.5950801575979833,1.0231625053402285,3.12,High,7.800000000000001,Good
1135,-0.26399119009239547,0.9,-1.6440350085355382,1.5375051466205614,0.5059516110126248,3.05,High,7.625,Good
1136,-0.5449823450603514,0.0,0.6153363722733226,1.3597897046023495,-0.17040109695424097,3.05,Moderate,7.625,Good
1137,-1.247460232480242,0.6,1.0261311687840242,0.589689455856764,0.26723889055373107,2.88,Low,7.199999999999999,Good
1138,-0.6854779225443296,1.5,0.8891995699471241,1.3005512239296124,-0.8069683515112912,2.88,Moderate,7.199999999999999,Good
1139,-0.3342389788343843,3.8,-0.34318481958498204,1.1228357819113999,-1.0854665253800007,3.24,Moderate,8.100000000000001,Good
1140,1.4219557397153424,0.3,1.5053917647131758,0.589689455856764,-1.4037501526585257,3.42,High,8.55,Achiever
1141,1.0707167960053972,0.8,1.0261311687840242,1.0043588205659255,-1.4037501526585257,3.37,High,8.425,Good
1142,-1.5986991761901874,0.6,0.13607577634417029,0.47121249451128916,1.0629479587500439,2.77,Low,6.925,Good
1143,0.508734486069484,0.1,1.5738575641316273,-1.4244188870163064,0.5059516110126248,3.37,High,8.425,Good
1144,0.5789822748114741,3.3,-1.6440350085355382,0.35273553316581435,-0.1306156435444253,3.27,High,8.175,Good
1145,-0.12349561260841722,2.0,-1.4386376102801868,0.8266433785477131,0.3468097973733624,3.41,High,8.525,Achiever
1146,-0.053247823866427776,0.6,0.47840477343642124,-1.0097495223071447,0.9833770519304125,3.11,Moderate,7.7749999999999995,Good
1147,1.3517079509733536,2.5,-1.164774412606386,1.8336975499842483,-1.5231065128879726,3.25,High,8.125,Good
1148,0.4384866973274952,1.0,1.0261311687840242,1.2413127432568747,-1.2843937924290787,3.22,High,8.05,Good
1149,1.7029468946832989,2.0,-0.1377874213296312,0.5304509751840266,-1.244608339019263,3.51,High,8.774999999999999,Achiever
1150,0.1574955423595393,0.4,-0.27471902016653194,1.4190281852750866,-0.24997200377387213,2.94,Moderate,7.35,Good
1151,1.2814601622313648,0.4,-1.3701718108617367,-0.6543186382707206,1.1425188655696752,3.29,High,8.225,Good
1152,0.4384866973274952,1.4,0.9576653693655741,-0.8320340802889327,-0.011259283314978441,3.27,High,8.175,Good
1153,0.508734486069484,0.9,0.7522679711102227,1.4782666659478243,-1.2843937924290787,3.03,High,7.574999999999999,Good
1154,-0.26399119009239547,0.6,0.6838021716917726,1.1228357819113999,-0.44889927082295034,3.11,Moderate,7.7749999999999995,Good
1155,-1.3879558099642204,2.0,1.0945969682024743,1.7152205886387735,-1.0058956185603694,2.95,Low,7.375,Good
1156,0.1574955423595393,1.6,1.1630627676209244,-0.002695350870609582,-0.608041084462213,3.16,Moderate,7.9,Good
1157,-0.053247823866427776,2.0,1.1630627676209244,1.0635973012386628,-1.36396469924871,2.77,Moderate,6.925,Good
1158,0.016999964875561043,2.3,-0.8909112149325844,1.2413127432568747,-0.44889927082295034,2.93,Moderate,7.325,Good
1159,-0.053247823866427776,1.3,-1.3701718108617367,-0.7727955996161954,1.619944306487463,3.09,High,7.725,Good
1160,-1.1772124437382532,1.8,-0.6855138166772335,-1.4836573676890434,2.137155200815066,2.92,Low,7.3,Good
1161,-0.6152301338023408,2.2,0.20454157576262036,-0.35812623490703377,0.3865952507831779,3.09,Moderate,7.725,Good
1162,-0.4044867675763731,1.0,-0.8909112149325844,-0.002695350870609582,1.1425188655696752,3.02,Moderate,7.55,Good
1163,0.9302212185214194,0.8,0.6838021716917726,-1.542895848361781,0.5855225178322562,3.61,High,9.025,Achiever
1164,-0.5449823450603514,2.3,-1.027842813769485,1.0635973012386628,0.0683116235046529,2.92,Moderate,7.3,Good
1165,-1.5284513874481986,3.4,-1.027842813769485,1.4782666659478243,-0.09083019013460979,3.06,Low,7.65,Good
1166,-0.6152301338023408,3.6,-1.3017060114432866,-0.9505110416344074,1.1027334121598593,2.82,High,7.05,Good
1167,0.016999964875561043,0.3,-1.027842813769485,1.774459069311511,0.0683116235046529,3.11,Moderate,7.7749999999999995,Good
1168,1.4922035284573312,2.2,-0.8224454155141343,0.8266433785477131,-1.0058956185603694,3.49,High,8.725000000000001,Achiever
1169,0.5789822748114741,4.0,-0.8224454155141343,0.5304509751840266,-1.0058956185603694,3.36,High,8.4,Good
1170,0.016999964875561043,1.2,-1.164774412606386,-0.5950801575979833,1.3812315860285689,3.25,High,8.125,Good
1171,-0.4044867675763731,3.0,0.13607577634417029,-1.3059419256708316,0.6253079712420719,3.17,Moderate,7.925,Good
1172,0.508734486069484,3.2,-0.1377874213296312,-0.4766031962525086,-0.36932836400331914,3.2,High,8.0,Good
1173,-1.3879558099642204,3.5,0.9576653693655741,-1.0097495223071447,0.3070243439635466,2.3,Low,5.75,Average
1174,0.4384866973274952,3.8,0.27300737518107104,-0.2396492735615592,-0.9661101651505537,3.72,High,9.3,Achiever
1175,-1.5284513874481986,0.3,-1.0963086131879352,-1.4836573676890434,3.171576989470273,2.97,High,7.425000000000001,Good
1176,-1.247460232480242,3.3,-1.164774412606386,-0.5358416769252459,1.2220897723893065,3.04,High,7.6,Good
1177,-0.8962212887702967,1.5,-0.8224454155141343,0.11578161047486497,1.1027334121598593,2.97,Moderate,7.425000000000001,Good
1178,-1.5284513874481986,0.6,-1.5071034096986373,0.6489279365295011,1.8586570269463567,2.79,High,6.975,Good
1179,-1.5284513874481986,3.3,0.06760997692571961,0.29349705249307717,0.1080970769144684,2.55,Low,6.375,Average
1180,-1.036716866254275,1.3,0.3414731745995211,-0.8320340802889327,1.2220897723893065,2.95,Moderate,7.375,Good
1181,-1.3177080212222314,3.9,-1.6440350085355382,1.2413127432568747,0.1080970769144684,2.7,High,6.75,Good
1182,-1.247460232480242,0.6,0.6838021716917726,0.7081664172022385,0.3865952507831779,3.05,Low,7.625,Good
1183,1.0004690072634081,3.7,0.6838021716917726,-1.3059419256708316,-0.7671828981014756,3.46,High,8.65,Achiever
1184,-1.036716866254275,0.3,0.6838021716917726,-0.1804107928888218,0.9833770519304125,2.81,Moderate,7.025,Good
1185,1.4922035284573312,2.6,-1.3701718108617367,1.774459069311511,-1.483321059478157,3.28,High,8.2,Good
1186,-0.3342389788343843,0.2,-0.0008558224927304587,-1.1874649643253568,1.6995152133070939,2.81,Moderate,7.025,Good
1187,-0.3342389788343843,1.4,0.9576653693655741,1.2413127432568747,-0.9661101651505537,2.97,Moderate,7.425000000000001,Good
1188,-0.4044867675763731,0.6,1.0261311687840242,0.8858818592204507,-0.4091138174131348,2.83,Moderate,7.075,Good
1189,-1.036716866254275,1.5,-1.3701718108617367,0.6489279365295011,1.1425188655696752,2.8,High,7.0,Good
1190,0.29799111984351756,3.6,0.20454157576262036,-1.1282264836526195,-0.17040109695424097,3.45,Moderate,8.625,Achiever
1191,-0.4044867675763731,3.4,0.47840477343642124,0.5304509751840266,-0.9661101651505537,3.37,Moderate,8.425,Good
1192,0.9302212185214194,2.4,-1.164774412606386,1.2413127432568747,-0.8467538049211067,3.38,High,8.45,Good
1193,0.7897256410374406,0.3,-0.1377874213296312,-1.0097495223071447,0.9833770519304125,3.51,High,8.774999999999999,Achiever
1194,0.4384866973274952,2.7,1.1630627676209244,-1.0689880029798822,-0.488684724232766,2.78,High,6.949999999999999,Good
1195,-1.3177080212222314,3.4,-1.164774412606386,1.8336975499842483,-0.36932836400331914,2.84,High,7.1,Good
1196,1.7029468946832989,0.4,-0.6855138166772335,0.6489279365295011,-0.36932836400331914,3.73,High,9.325,Achiever
1197,-0.47473455631836253,3.7,-1.5071034096986373,0.35273553316581435,0.2274534371439156,3.37,High,8.425,Good
1198,-0.8259735000283079,1.5,1.1630627676209244,-0.8912725609616701,0.5855225178322562,3.15,Moderate,7.875,Good
1199,1.140964584747386,2.3,0.8891995699471241,-0.002695350870609582,-1.2843937924290787,3.43,High,8.575000000000001,Achiever
1200,1.2814601622313648,1.7,1.5738575641316273,-0.7727955996161954,-1.0058956185603694,3.12,High,7.800000000000001,Good
1201,-1.247460232480242,1.6,1.5738575641316273,-0.4766031962525086,0.26723889055373107,2.72,Low,6.800000000000001,Good
1202,0.7897256410374406,1.2,0.9576653693655741,-0.2396492735615592,-0.5284701776425816,3.24,High,8.100000000000001,Good
1203,-0.053247823866427776,3.1,-0.4116506190034321,-0.002695350870609582,-0.17040109695424097,2.82,Moderate,7.05,Good
1204,0.08724775361754986,3.2,-0.48011641842188274,0.2342585718203398,-0.4091138174131348,2.87,Moderate,7.175000000000001,Good
1205,0.6492300635534629,1.1,-0.7539796160956836,1.7152205886387735,-0.7273974446916599,3.37,High,8.425,Good
1206,0.508734486069484,0.1,0.4099389740179712,0.2342585718203398,0.0683116235046529,3.56,High,8.9,Achiever
1207,0.1574955423595393,1.4,-1.4386376102801868,-0.8912725609616701,1.5801588530776474,3.13,High,7.824999999999999,Good
1208,-0.12349561260841722,0.2,-1.5755692091170874,0.9451203398931879,1.0629479587500439,3.21,High,8.025,Good
1209,0.1574955423595393,2.0,-0.8909112149325844,1.0635973012386628,-0.2897574571836878,3.07,Moderate,7.675,Good
1210,-0.12349561260841722,1.1,-0.8909112149325844,0.7081664172022385,0.4661661576028093,3.0,Moderate,7.5,Good
1211,0.5789822748114741,3.3,-0.27471902016653194,-1.3651804063435689,0.2274534371439156,3.56,High,8.9,Achiever
1212,-1.7391947536741656,2.1,-1.5755692091170874,0.41197401383855176,1.5801588530776474,2.9,High,7.25,Good
1213,1.4922035284573312,3.9,0.13607577634417029,-0.8320340802889327,-1.1252519787898163,3.47,High,8.675,Achiever
1214,-1.5284513874481986,1.9,-0.8909112149325844,0.05654312980212756,1.3812315860285689,2.87,Low,7.175000000000001,Good
1215,-0.12349561260841722,2.3,-0.48011641842188274,-1.0097495223071447,0.9038061451107812,3.35,Moderate,8.375,Good
1216,0.5789822748114741,1.4,1.5053917647131758,0.8858818592204507,-1.5628919662977883,3.25,High,8.125,Good
1217,-1.036716866254275,0.2,0.8207337705286728,1.3597897046023495,-0.09083019013460979,3.04,Moderate,7.6,Good
1218,-1.6689469649321769,1.0,-0.1377874213296312,0.6489279365295011,0.9833770519304125,3.24,Low,8.100000000000001,Good
1219,0.2277433311015281,3.0,-0.7539796160956836,0.41197401383855176,-0.36932836400331914,3.14,Moderate,7.8500000000000005,Good
1220,0.9302212185214194,2.8,1.7107891629685272,-1.1874649643253568,-1.0456810719701848,3.16,High,7.9,Good
1221,0.016999964875561043,1.3,-0.20625322074808128,1.4190281852750866,-0.5682556310523973,3.27,Moderate,8.175,Good
1222,-1.036716866254275,3.5,-1.5071034096986373,1.5375051466205614,-0.17040109695424097,2.97,High,7.425000000000001,Good
1223,-0.6152301338023408,1.3,0.06760997692571961,1.7152205886387735,-0.5682556310523973,2.96,Moderate,7.4,Good
1224,1.2814601622313648,1.6,-1.027842813769485,-0.1211723122160844,0.1080970769144684,3.31,High,8.275,Good
1225,-0.4044867675763731,3.7,0.8891995699471241,-0.2396492735615592,-0.8069683515112912,3.03,Moderate,7.574999999999999,Good
1226,-1.5284513874481986,1.0,-0.20625322074808128,-1.0689880029798822,2.09736974740525,2.85,Low,7.125,Good
1227,1.56245131719932,3.1,-0.8224454155141343,0.11578161047486497,-0.926324711740738,3.5,High,8.75,Achiever
1228,1.3517079509733536,2.1,0.9576653693655741,-0.4173647155797712,-1.0854665253800007,3.43,High,8.575000000000001,Achiever
1229,0.2277433311015281,0.5,-1.3017060114432866,0.29349705249307717,1.0231625053402285,3.36,High,8.4,Good
1230,1.63269910594131,1.9,-1.5071034096986373,0.35273553316581435,-0.24997200377387213,3.93,High,9.825000000000001,Achiever
1231,1.2112123734893747,4.0,-0.20625322074808128,-0.8912725609616701,-0.7671828981014756,3.1,High,7.75,Good
1232,-1.5986991761901874,1.4,-0.8224454155141343,0.8266433785477131,1.0629479587500439,3.12,Low,7.800000000000001,Good
1233,1.56245131719932,1.1,1.0945969682024743,-1.4836573676890434,-0.17040109695424097,3.3,High,8.25,Good
1234,1.56245131719932,3.1,0.5468705728548725,-0.1804107928888218,-1.5231065128879726,3.47,High,8.675,Achiever
1235,0.508734486069484,3.9,0.7522679711102227,0.2342585718203398,-1.6424628731174193,3.02,High,7.55,Good
1236,0.08724775361754986,0.5,0.3414731745995211,0.11578161047486497,0.26723889055373107,3.15,Moderate,7.875,Good
1237,0.4384866973274952,0.0,-1.027842813769485,0.11578161047486497,1.0629479587500439,3.19,High,7.975,Good
1238,-0.26399119009239547,2.9,0.3414731745995211,-0.5358416769252459,-0.051044736724793933,3.17,Moderate,7.925,Good
1239,-0.26399119009239547,0.9,1.5738575641316273,-1.1282264836526195,0.4263807041929938,3.01,Moderate,7.5249999999999995,Good
1240,-0.9664690775122862,3.1,-1.027842813769485,-1.3059419256708316,1.5801588530776474,2.9,Moderate,7.25,Good
1241,-0.053247823866427776,0.0,-1.4386376102801868,1.2413127432568747,0.8242352382911502,3.14,High,7.8500000000000005,Good
1242,1.2814601622313648,2.7,-1.5071034096986373,1.1820742625841376,-0.926324711740738,3.41,High,8.525,Achiever
1243,1.2112123734893747,3.2,-0.0008558224927304587,-1.0097495223071447,-0.488684724232766,3.48,High,8.7,Achiever
1244,1.7029468946832989,0.6,-0.9593770143510351,-0.8320340802889327,0.704878878061703,3.63,High,9.075,Achiever
1245,1.0707167960053972,0.7,-1.5071034096986373,1.952174511329723,-0.5284701776425816,3.56,High,8.9,Achiever
1246,0.2277433311015281,3.6,1.436925965294726,-1.6021343290345182,-0.5284701776425816,3.09,Moderate,7.725,Good
1247,-1.4582035987062092,1.0,0.5468705728548725,1.5375051466205614,-0.1306156435444253,3.27,Low,8.175,Good
1248,-1.1069646549962637,3.2,1.5738575641316273,-0.7727955996161954,-0.24997200377387213,2.71,Low,6.775,Good
1249,0.016999964875561043,0.3,0.20454157576262036,0.1750200911476024,0.4263807041929938,3.09,Moderate,7.725,Good
1250,-0.5449823450603514,2.1,0.27300737518107104,-1.542895848361781,1.1425188655696752,2.78,Moderate,6.949999999999999,Good
1251,0.9302212185214194,2.9,-0.48011641842188274,-1.4244188870163064,0.3468097973733624,3.17,High,7.925,Good
1252,-1.1069646549962637,2.3,-1.164774412606386,-0.35812623490703377,1.4210170394383848,2.66,High,6.65,Good
1253,0.7194778522954517,2.2,-0.4116506190034321,-0.1211723122160844,-0.17040109695424097,3.25,High,8.125,Good
1254,-1.4582035987062092,3.5,-1.4386376102801868,0.8858818592204507,0.4661661576028093,2.81,High,7.025,Good
1255,1.4922035284573312,1.1,-0.4116506190034321,0.41197401383855176,-0.5284701776425816,3.37,High,8.425,Good
1256,0.5789822748114741,1.6,-0.06932162191118052,-1.4244188870163064,0.8242352382911502,3.29,High,8.225,Good
1257,-1.036716866254275,3.2,-0.1377874213296312,-0.5358416769252459,0.5457370644224406,3.11,Moderate,7.7749999999999995,Good
1258,0.8599734297794294,1.1,-1.3017060114432866,-0.713557118943458,1.1027334121598593,3.24,High,8.100000000000001,Good
1259,1.4922035284573312,2.3,0.13607577634417029,-0.06193383154334699,-1.0058956185603694,3.67,High,9.175,Achiever
1260,0.08724775361754986,0.5,-1.3017060114432866,0.29349705249307717,1.1027334121598593,3.04,High,7.6,Good
1261,1.56245131719932,1.2,1.2315285670393756,0.11578161047486497,-1.36396469924871,3.51,High,8.774999999999999,Achiever
1262,-1.036716866254275,1.5,-0.0008558224927304587,1.0043588205659255,0.1080970769144684,2.8,Moderate,7.0,Good
1263,-1.3177080212222314,1.6,-0.06932162191118052,0.29349705249307717,0.7446643314715188,2.75,Low,6.875,Good
1264,1.0707167960053972,2.8,0.20454157576262036,0.2342585718203398,-1.2048228856094476,3.43,High,8.575000000000001,Achiever
1265,-0.26399119009239547,0.6,0.5468705728548725,0.2342585718203398,0.2274534371439156,2.79,Moderate,6.975,Good
1266,1.4219557397153424,2.3,-1.4386376102801868,-0.002695350870609582,-0.09083019013460979,3.67,High,9.175,Achiever
1267,0.9302212185214194,3.2,-0.0008558224927304587,0.7674048978749759,-1.5231065128879726,3.2,High,8.0,Good
1268,1.4219557397153424,3.6,0.6153363722733226,-0.35812623490703377,-1.5628919662977883,3.11,High,7.7749999999999995,Good
1269,-1.4582035987062092,3.5,-0.6170480172587836,-0.9505110416344074,1.2220897723893065,2.72,Low,6.800000000000001,Good
1270,-0.8259735000283079,1.3,-1.233240212024836,-0.5358416769252459,1.818871573536541,2.65,High,6.625,Good
1271,0.29799111984351756,1.8,-0.5485822178403328,1.0635973012386628,-0.488684724232766,3.24,Moderate,8.100000000000001,Good
1272,-0.5449823450603514,3.0,-1.164774412606386,-1.1282264836526195,1.3414461326187535,3.09,High,7.725,Good
1273,-0.5449823450603514,3.2,-0.8909112149325844,-1.3651804063435689,1.261875225799122,2.74,Moderate,6.8500000000000005,Good
